source,target,weight
742930555787113,740280199418642,1
823843564328857,788296147848852,15
10152424342915939,10204139406103703,3
658631474245370,210060016109363,1
10205014390412430,10152098668343067,3
312903262224311,728116653915778,5
817888591586674,905354989499281,3
817515081620949,567056700102682,3
872324766193332,10152919609564265,1
840217456052704,10203733183884998,1
633196100131124,1644176369143721,2
874034919305225,832397280142807,1
10200246018749777,1172526742760777,1
823831874307066,1673399316219642,2
910899832318067,976602245683644,2
509628355846646,1145790758783951,1
884295861617237,1179142002142540,1
10210418407886102,10156965324750398,3
777325359040085,994547593944112,3
712928732125879,1119746581449200,3
751905148226580,1465248867108283,1
10201124493308164,727593167328522,1
1131767730178629,10200640051721254,1
878317028887255,572269966224393,1
10201862031822433,437620813057010,1
4629568754651,794466583930396,2
10157351983975136,868561166609525,5
903989342958505,933319643347526,1
10202019838953415,10205198513741054,1
679734428763176,10201821441288303,1
10201353950210314,808410002585851,1
632704266877673,721059427984505,2
724153627650353,879053518853587,3
760905577321843,892699497424148,1
10202731944929038,10201746124013292,4
827657747255187,835923119785298,1
810698095655573,10205510034447447,1
10201796642817831,1461123644186167,1
10205031694419215,10204082343318664,8
1022470101149984,10203651644764877,3
10202016147425564,4229212663992,1
435003576638499,1372657079425568,2
789728001093302,875787979121192,5
1318642504816413,932880853405166,1
300745503445524,1546767358887803,2
680781628653214,953248971393721,3
631895220255233,408955055941195,2
302952229863535,336892519815752,4
769220996444793,10205327854814894,1
912216765457472,511446152392277,1
855097377839662,978673075490593,1
621674887959035,1115493068465259,1
878406535511028,10152435353458825,8
809114112451204,695639393860680,1
10202933972692682,10204671932151708,1
833792726765801,639577532812594,1
799295680191660,10205719530137315,2
928232617237868,1027021483979259,1
808710805891184,204484856611636,3
1067040256640867,10205525126437020,1
1064710893547871,555449574604001,1
10152583256339610,10152712946267192,1
651554278277882,671319856296709,1
929508753760998,901099403274752,1
10202248285323670,10202248285323670,1
1351148334900007,868633336549710,1
1039351099426304,916000155100528,1
245942729191649,889763481057574,2
829487987068221,827322307289239,1
236825006518277,647053805371244,1
633584543395877,269212236846539,11
577494972367143,909579935746884,1
603853496381640,100000000864305,1
782572495113447,10205464778317633,1
621042201313070,200596273732319,1
708199549278041,761927387178536,2
10202920179030036,1074372235978293,4
1055144937859603,1216502768365271,1
777518219008874,982773485073593,1
10202789218442946,10202850185809085,1
1446055792349720,636867846382830,18
291653091028105,921928834494749,3
10203773558596245,875414269178666,1
10152437511132049,10152466106964143,1
10202487558846236,1150607034968736,2
1426549724333587,853536304740791,4
334281900070556,559755440839114,2
1480206662195136,166865707159744,2
785101724905882,944571512246413,1
10201542222190559,10207256514155082,2
1034914043282536,387631954909172,1
10203969687536424,711394468933863,6
926775077380804,1443434272374677,3
783728238304422,593241510781640,1
763243333715898,10202484371138578,3
305378156333471,649877615147360,1
947537588595934,1180867121947975,1
1441010622877338,1495654503828887,1
751776071566070,10211855377649986,3
812142158836303,10200946511424640,1
10205174291143726,10153674219068961,4
649753968454626,789513551091821,1
596708437114590,849769191766616,2
899962733349181,968946836488918,5
778369952220990,10203665793144273,2
793804747365405,10205894665265884,2
761340277231257,1501015940191564,3
1314972658517072,10203332571395014,1
10203416593709621,10153427969272419,2
501491970032717,683230065092177,1
796740953780414,820781424607471,1
293435147510567,1098281360231329,2
10201301519854549,765628433476391,4
277355995799472,1164072053628943,1
10203892964021355,10205849992432087,1
762401600520371,896021347076288,5
661893017180338,810720619056267,2
10201819222801212,10204844183694309,1
559891677450884,856330491123992,4
10201227651249801,852227978188576,2
10152834230349954,827343410650804,5
104412273249323,10201880164205216,2
169463976754997,190694754772248,3
707941132574970,188740764859065,1
702703869788653,10203310963312198,6
10202673424876367,1242424189166996,1
10202369903528270,839267719497538,1
710319232432222,1653725501536579,1
803920163007060,904309586284481,1
928419040506530,741001659321792,1
929153517178976,10204282456958518,1
10203912606005465,879414585418576,8
1047367778624806,917211158394371,2
10206580274330217,10153731357124417,1
833338340037523,10152460413389369,4
10153175624965616,10203500465564942,1
1631435913758314,1088414021201853,3
982277098453471,777675075583653,2
1441757566070813,381667521983788,9
10203384620514098,1572189866345534,1
1216502768365271,922013244559386,1
10203817203165997,10205162864486416,11
10202183343884164,10205209766700115,1
878515452205372,656111304442184,1
1070678483014183,877148322398933,1
407815669376479,691623044222029,1
10205564749941528,1433911696929512,2
937922192900113,746160372173161,1
1064867500195022,297931047036328,2
10152701679068407,508009902633930,1
839424149481243,10204287719662666,1
872837746092143,117610565354042,1
803886816335598,1176523259033871,3
844413378903301,10153675473908799,3
767325363345727,775933969153664,9
10204671932151708,10202089731359600,1
811536665554116,10204468656346960,1
10206588579166843,804107696369266,2
760106160712581,10203710424141956,4
902556849757883,752828761442946,1
849829368362593,824947724193414,1
652289414819238,10204395484430390,1
10204631305047754,301219396753720,1
789469154450076,902606926437629,1
754971281229616,801750713178412,1
722050917831567,10205662488833187,1
920795621267151,935938506455595,2
774095925985251,10203513608354941,1
547575898756198,1604073209821566,2
841376159253798,1486991474873817,1
1555027061398869,322374497954127,1
295198613984820,937362596277042,1
10200177167027699,1024779330871502,1
601649696663412,691110884368213,1
291213751038970,16422318815,2
10204781132669187,10202955583987394,2
287603821410124,1004431822908640,1
778378922181349,10203087388051576,2
789202787757039,10205048032985001,1
10202498271237406,4599348238646,1
10208915329267784,148138568929957,1
10200964427871717,10152733058033480,1
872296946155403,909241209098975,1
1150138288386315,1560761567492224,1
858333530846825,10209631615449489,1
692421710869706,1136586656368951,1
1079927802020741,10203480510372745,1
888935881136705,717959574939786,2
762985433796028,10202678829769318,1
766791403399732,1414812165269413,1
10152371977423188,10205316278412553,1
206494876415630,1434514120178420,1
10203393327977820,681662258593904,1
10204688579122209,812956342068538,1
907856189238747,10200810558622081,2
10152552108929295,535639686569003,1
278731575799039,780846081966053,8
440790356072170,775842882472253,2
1309178359110974,540069516112909,1
292289184499674,1003809256300496,1
848345658561603,1565294417015715,5
542279589228280,994703040553039,2
10204825659580444,10201106870354295,2
473548349467632,434706610014446,2
10201743546418529,841100159238359,1
10202759254617994,1836750459884176,1
1053043138056915,1307892255953794,5
505064139651708,822840597775340,2
712990818779483,930763916941949,3
137283063275564,394524390879421,1
893076177402372,486050154908345,6
1063033073732813,1760854760816248,1
10202198909808596,10205179718511907,1
1428374737491102,1750327971858324,1
1532508076963925,1325424047490083,1
975311855871605,821933924492421,1
10202515160657506,1439083866119089,2
669198513181062,937383709661012,3
868379059838981,1205413592818342,1
687403057999266,788809504498375,1
10200911764316768,801598629922134,3
115670588893506,10205010880503669,1
903064789743940,743375559051726,1
10152616461004173,695189670595158,13
170949533243639,1717100295176554,1
1623520631234257,1101778829849213,1
10204767970588322,1472443359698403,1
10202703078457384,871797602841021,12
928092463883234,1081666945178374,4
762753827091193,755696084470022,1
1631782090372488,10200590465721327,1
4841299927744,154796855083036,1
1410716425923675,710663922365073,4
10152698573048760,10205003407835161,1
873724922661799,10202968455788894,4
654965944626831,1036169926426900,4
673173819434087,984290284989160,2
775196212501040,3958570858544,3
796194783744906,891180357575507,1
329611890539313,817483648304155,3
161781814224146,386308768203536,1
227777187686031,1510126502559922,1
1414994472160945,10203628511542303,1
1395642044098167,1554589014568661,1
10204065834077500,10201511455986982,2
940994862587342,938462566211610,2
1270536666309167,1075654399111301,1
10205014390412430,978391508947899,2
788380941172804,716214501748054,1
265416670523985,1026998277312199,2
884623538317115,1208551752527470,7
10202620499632604,924782820895938,1
438523176318970,2080338772192288,1
717224361737649,545255385594158,2
1128629753829105,836704319677263,1
902201739798109,768222396550237,1
856557957722262,10205765072877772,1
10152229065904842,10203806118176444,1
10206760833722327,921886547827117,2
10202442644707208,827238664013225,1
10202727781625397,10205631782208375,1
996662420346227,925424707481502,1
564893770350050,385167081661147,1
892306104144085,813460975369130,4
10200943720511818,997358060296828,1
880441291984570,10203320973959303,2
1090493254311516,10202090209651423,1
1067629579936235,1400347773325472,1
1441947529459488,547464822049370,3
961666307191618,10202891476763020,4
625500610905407,893903044021446,2
10205304955963864,10154565232815160,1
10203846870440113,10153055730711182,1
821458697886633,10204783779251400,7
681681831916313,897627133689656,20
10203088325035475,1670968763150227,3
1009416132417214,1434562796573134,1
10153375407793922,10152368346486860,1
554546281354918,875773319167822,1
1008401432504384,10203353790661865,1
10203864618085875,741592535932684,1
10152775973538232,714535448639418,9
303274543162729,889763481057574,8
225140404495625,640736542705804,1
684585014928733,4790508376603,3
10203249258741782,10205372404167637,1
1572189866345534,10203076125759842,1
165175630628443,466024306868100,1
996193827060151,842650282459206,1
10153242863258186,661483627291611,2
810784245639368,930227093669362,3
859998654044089,1011907892167994,2
771015282951179,1383759128592814,2
831570806880967,1609031352659432,1
711928638887436,300277670162025,1
729016437146016,1185469904831890,3
10153303375129851,10202439318486091,3
10203793284525784,563175827146030,2
283578978507482,835693939794385,4
138167689919839,703371389750139,13
683020261817788,633576253403623,1
442942592476053,10207446012927773,2
10205059211748581,10204436492737471,1
1532287533683361,632349636873886,1
1462691644041586,927627853934634,1
